museum_id	twitter_id	facebook_pages	twitter_action	facebook_action	correct_twitter	correct_facebook	twitter_id_old	facebook_pages_old
mm.domus.SE339	no_resource	no_resource	keep	keep				
mm.aim.0993	no_resource	no_resource	keep	keep				
mm.aim.0074	no_resource	no_resource	keep	keep				
mm.domus.SE196	twitter.com/beecroftgallery	no_resource	keep	keep				
mm.ace.1109	twitter.com/beestoncastle	['www.facebook.com/beestoncastle', 'en-gb.facebook.com/beestoncastle']	keep	keep				
mm.New.41	no_resource	no_resource	drop	drop			['twitter.com/belfastcc']	['www.facebook.com/belfastcitycouncil', 'en-gb.facebook.com/RedheadConferenceandExhibition']
mm.New.138	twitter.com/bdhhm	en-gb.facebook.com/hiddenhistorytravel	keep	keep				
mm.domus.EM069	no_resource	no_resource	keep	keep				
mm.musa.039	no_resource	no_resource	keep	keep				
mm.wiki.419	no_resource	['www.facebook.com/belleekpottery']	keep	keep				
mm.hha.011	twitter.com/belmonthsegdns	['www.facebook.com/ancorathemes', 'www.facebook.com/belmonthsegdns', 'en-gb.facebook.com/BelmontHseGdns']	keep	keep				
mm.wiki.064	no_resource	no_resource	keep	keep				
mm.musa.041	['twitter.com/belsay_hall']	['www.facebook.com/pages/belsay-united-kingdom/belsay-hall-castle-gardens/290705618870']	keep	keep				
mm.domus.EM088	twitter.com/beltonhousent	['www.facebook.com/beltonhousent', 'en-gb.facebook.com/BeltonWoods']	keep	keep				
mm.hha.089	twitter.com/belvoircastle	['www.facebook.com/belvoircastle', 'en-gb.facebook.com/BelvoirCastle/?fref=mentions&rf=108010639221921']	keep	keep				
mm.aim.0077	twitter.com/bembridgepc	en-gb.facebook.com/BembridgeHeritage/posts	keep	keep				
mm.hud.014	['twitter.com/bembridgemillnt']	no_resource	keep	keep				
mm.domus.SE005	twitter.com/benurigallery	['www.facebook.com/benurigallery', 'en-gb.facebook.com/BenUriGallery']	keep	keep				
mm.misc.237	twitter.com/priorybenburb	en-gb.facebook.com/BenburbPriory/posts/a-fantastic-development-for-the-benburb-priory-library-and-museum-heritage-lotte/1411577202196258	keep	keep				
mm.domus.YH156	twitter.com/ntbeningbrough	['www.facebook.com/ntbeningbrough', 'en-gb.facebook.com/NTBeningbrough']	keep	keep				
mm.aim.0079	['www.twitter.com/bfhouse', 'twitter.com/bfhouse']	['www.facebook.com/pages/benjamin-franklin-house/12417078190', 'en-gb.facebook.com/BenFranklinHouse']	keep	keep				
mm.domus.SC072	twitter.com/benniemuseum	en-gb.facebook.com/Benniemuseum	keep	keep				
mm.domus.WM139	no_resource	['www.facebook.com/benthallnt', 'en-gb.facebook.com/benthallNT/posts']	keep	keep				
mm.aim.0081	twitter.com/bentley_priory	['www.facebook.com/bentleypriorymuseum', 'www.facebook.com/bentleypriorymuseum', 'en-gb.facebook.com/BentleyPrioryMuseum']	keep	keep				
mm.ace.1217	twitter.com/bentwaters_cwm	['www.facebook.com/people/bentwaters-cold-war-museum/100057037317091', 'en-gb.facebook.com/Bentwaters-Cold-War-Museum-159480594091625/posts']	keep	keep				
mm.wiki.141	twitter.com/berkeleycastle	['www.facebook.com/berkeleycastleestate', 'en-gb.facebook.com/BerkeleyCastleEstate']	keep	keep				
mm.musa.042	['twitter.com/berkspgl']	['www.facebook.com/berkshirefreemasons']	keep	keep				
mm.ace.1116	twitter.com/berksmedmuseum	['www.facebook.com/berkshire-medical-heritage-centre-717042425106819', 'en-gb.facebook.com/pages/category/Nonprofit-Organization/Berkshire-Medical-Heritage-Centre-717042425106819']	keep	keep				
mm.domus.SE194	no_resource	no_resource	keep	keep				
mm.New.62	no_resource	['www.facebook.com/bernera-historical-society-482812091870994', 'en-gb.facebook.com/Bernera-Historical-Society-482812091870994/posts']	keep	keep				
mm.ace.1089	twitter.com/ntberrington	['www.facebook.com/ntberrington', 'en-gb.facebook.com/NTBerrington']	keep	keep				
mm.New.153	twitter.com/Berwick_Museum/status/1189892714004992003	no_resource	keep	keep				
mm.domus.NE006	twitter.com/berwick_museum	['www.facebook.com/berwick-museum-and-art-gallery-180316198816348', 'en-gb.facebook.com/pages/category/History-Museum/Berwick-Museum-and-Art-Gallery-180316198816348/posts']	keep	keep				
mm.domus.SE006	twitter.com/bethlemmuseum	['www.facebook.com/bethlemmuseumofthemind', 'en-gb.facebook.com/bethlemmuseumofthemind']	keep	keep				
mm.domus.YH168	twitter.com/bevartgallery	en-gb.facebook.com/galleryatsalt	keep	keep				
mm.ace.1118	no_resource	no_resource	keep	keep				
mm.New.125	no_resource	no_resource	keep	keep				
mm.domus.WM039	twitter.com/bewdleymuseum	['www.facebook.com/bewdleymuseum', 'en-gb.facebook.com/BewdleyMuseum']	keep	keep				
mm.domus.SE192	twitter.com/bexhillmuseum	['www.facebook.com/bexhillmuseum', 'en-gb.facebook.com/BexhillMuseum']	keep	keep				
mm.domus.SE191	['www.twitter.com/hallplacebexley', 'twitter.com/rafmuseum/status/1025675258358059010']	['www.facebook.com/hallplace', 'en-gb.facebook.com/BexleyArchives']	keep	keep				
mm.musa.045	no_resource	no_resource	keep	keep				
mm.wiki.076	no_resource	['www.facebook.com/bidefordrailway.co.uk', 'www.facebook.com/groups/bidefordrailway.co.uk', 'www.facebook.com/bideford-tea-on-the-train-203849396924581']	keep	keep				
mm.domus.WA016	twitter.com/bigpitmuseum	en-gb.facebook.com/bigpitmuseum/posts/one-week-left-until-the-closing-date-1st-augwere-recruiting-for-two-new-mining-c/10157626988169148	keep	keep				
mm.mgs.223	twitter.com/biggarmuseum	no_resource	keep	keep				
mm.musa.046	no_resource	en-gb.facebook.com/BiggarMuseumTrust/posts	keep	keep				
mm.New.120	twitter.com/bigginhillmmt	['www.facebook.com/bigginhillmmt', 'en-gb.facebook.com/BigginHillMMT']	keep	keep				
mm.musa.047	twitter.com/bignorvilla	['www.facebook.com/theofficialbignorromanvilla', 'en-gb.facebook.com/theofficialbignorromanvilla']	keep	keep				
mm.ace.1297	twitter.com/bilsheritage	['/engine/referrer.asp', 'www.facebook.com/bilsthorpe-heritage-museum-995974823754708', 'en-gb.facebook.com/pages/category/History-Museum/Bilsthorpe-Heritage-Museum-995974823754708/about']	keep	keep				
mm.domus.WM014	twitter.com/bilstoncraftgal	['www.facebook.com/bilstoncraftgallery', 'en-gb.facebook.com/BilstonCraftGallery']	keep	keep				
mm.musa.048	no_resource	en-gb.facebook.com/birdoswaldromanfort	keep	keep				
mm.domus.NW059	no_resource	en-gb.facebook.com/birkenheadpriory	keep	keep				
mm.ace.1208	twitter.com/backtobacksnt	['en-gb.facebook.com/backtobacksnt', 'en-gb.facebook.com/BacktoBacksNT']	keep	keep				
mm.wiki.368	no_resource	en-gb.facebook.com/GunQuarter/posts	keep	keep				
mm.domus.WM063	['twitter.com/bm_ag', 'twitter.com/bm_ag?lang=en-gb']	['www.facebook.com/birminghammuseumandartgallery', 'en-gb.facebook.com/BirminghamMuseumandArtGallery']	keep	keep				
mm.domus.WM113	no_resource	['www.facebook.com/sandwellmusemns#!/sandwellmuseums']	keep	keep				
mm.domus.SE152	twitter.com/bonnersmuseum	['www.facebook.com/derehamhistory']	keep	keep				
mm.domus.YH022	twitter.com/bishopshouse	['facebook.com/bishopshouse', 'www.facebook.com/bishopshouse', 'en-gb.facebook.com/bishopshouse']	keep	keep				
mm.wiki.324	no_resource	no_resource	keep	keep				
mm.ace.504	twitter.com/stortfordmuseum	en-gb.facebook.com/themuseumStortford	keep	keep				
mm.domus.SE087	twitter.com/bishopswmuseum	['www.facebook.com/bishops-waltham-museum-100447834642331']	keep	keep				
mm.aim.0098	no_resource	['www.facebook.com/thebishopsteigntonstory', 'en-gb.facebook.com/thebishopsteigntonstory/posts/?ref=page_internal']	keep	keep				
mm.musa.050	no_resource	no_resource	keep	keep				
mm.domus.WM110	twitter.com/bwhite_museum	en-gb.facebook.com/herefordmuseums/posts	keep	keep				
mm.domus.WM042	twitter.com/bclivingmuseum	en-gb.facebook.com/bclivingmuseum?rf=231647546893632&filter=2	keep	keep				
mm.domus.SC038	twitter.com/museumbw	['www.facebook.com/bwmuseum', 'en-gb.facebook.com/BWMuseum/about/?entry_point=page_nav_about_item&ref=page_internal']	keep	keep				
mm.domus.NW121	twitter.com/blackburnmuseum	['facebook.com/blackburnmuseum', 'en-gb.facebook.com/pages/category/Art-Gallery/blackburnmuseum/posts']	keep	keep				
mm.domus.SC309	no_resource	en-gb.facebook.com/yourcommunityarmadaleblackridge/posts	keep	keep				
mm.aim.0099	no_resource	no_resource	keep	keep				
mm.ace.1128	no_resource	['www.facebook.com/blackwellartsandcrafts', 'en-gb.facebook.com/blackwellartsandcrafts']	keep	keep				
mm.mald.014	['twitter.com/visitblaenavon', 'twitter.com/blaenavonmuseum/status/538327961217560577']	['www.facebook.com/visitblaenavon', 'en-gb.facebook.com/blaenavonmuseum']	keep	keep				
mm.wiki.452	no_resource	no_resource	drop	drop			['twitter.com/cadwwales', 'twitter.com/blaenavoniron']	['www.facebook.com/cadwwales', 'en-gb.facebook.com/BlaenavonIron']
mm.wiki.325	['twitter.com/hampton221']	['www.facebook.com/vipa.ukin']	keep	keep				
mm.mald.015	no_resource	no_resource	drop	drop			['twitter.com/blaenaugwentcbc', 'twitter.com/bga2h']	['www.facebook.com/blaenaugwentcbc', 'en-gb.facebook.com/BlainaHeritageMuseum']
mm.hha.169	['twitter.com/blair_castle']	['www.facebook.com/blaircastle', 'en-gb.facebook.com/blaircastle']	keep	keep				
mm.domus.SC034	twitter.com/blairsmuseum	en-gb.facebook.com/BlairsMuseum	keep	keep				
mm.domus.SW012	twitter.com/blaisemuseum	['www.facebook.com/blaisecastlehousemuseum', 'en-gb.facebook.com/blaisecastlehousemuseum']	keep	keep				
mm.domus.SW001	twitter.com/BlakeMuseum	['www.facebook.com/blakemuseum']	keep	keep				
mm.domus.WM066	twitter.com/blakesley_hall	['www.facebook.com/pages/blakesley-hall-museum/235366899912438', 'en-gb.facebook.com/BlakesleyHall']	keep	keep				
mm.ace.1112	twitter.com/tbfashionmuseum	en-gb.facebook.com/pages/category/History-Museum/theblandfordfashionmuseum/posts	keep	keep				
mm.domus.SW045	['twitter.com/blandfordmuseum']	['www.facebook.com/blandfordtowmmuseum', 'www.facebook.com/pages/category/arts---crafts-store/knitwits-845905445518424', 'en-gb.facebook.com/blandfordevents']	keep	keep				
mm.hha.017	twitter.com/blenheimpalace	['www.facebook.com/blenheimpalace', 'en-gb.facebook.com/BlenheimPalace/posts']	keep	keep				
mm.musa.052	['twitter.com/blessingbourne']	['www.facebook.com/blessingbourne']	keep	keep				
mm.ace.1278	twitter.com/bletchleypark	['www.facebook.com/bletchleypark1', 'en-gb.facebook.com/Bletchleypark1']	keep	keep				
mm.domus.SE538	twitter.com/blicklingnt	en-gb.facebook.com/BlicklingEstateNT	keep	keep				
mm.domus.WM126	twitter.com/blistshill	no_resource	keep	keep				
mm.domus.SE198	no_resource	en-gb.facebook.com/bloxhammill/?hc_location=ufi	keep	keep				
mm.aim.1305	['twitter.com/wsomrailway']	['www.facebook.com/pages/west-somerset-railway/173353569354043']	keep	keep				
mm.misc.253	['twitter.com/visit_swale']	['en-gb.facebook.com/visitswale', 'en-gb.facebook.com/bluetown.heritage']	keep	keep				
mm.ace.1164	twitter.com/bluebellrailway	en-gb.facebook.com/bluebellrailway/posts	keep	keep				
mm.wiki.302	twitter.com/blythbattery1	no_resource	keep	keep				
mm.musa.053	twitter.com/bodmingeneral	['facebook.com/bodmingeneral', 'en-gb.facebook.com/bodmingeneral/posts']	keep	keep				
mm.domus.SW013	no_resource	['www.facebook.com/bodmin.townmuseum', 'en-gb.facebook.com/bodmin.townmuseum']	keep	keep				
mm.hha.185	twitter.com/bodrhyddan	['www.facebook.com/bodrhyddan', 'en-gb.facebook.com/bodrhyddan']	keep	keep				
mm.misc.266	twitter.com/body_worlds	en-gb.facebook.com/BodyWorldsExhibition/posts	keep	keep				
mm.aim.0105	twitter.com/bognormuseum	['www.facebook.com/bognorregismuseum', 'en-gb.facebook.com/bognorregismuseum']	keep	keep				
mm.domus.YH037	no_resource	no_resource	keep	keep				
mm.wiki.020	no_resource	['www.facebook.com/bollingtondiscoverycentre', 'en-gb.facebook.com/pages/category/Tourist-Information-Center/BollingtonDiscoveryCentre/posts']	keep	keep				
mm.hha.118	twitter.com/bolton__castle	['www.facebook.com/boltoncastle1', 'www.facebook.com/boltoncastle1', 'en-gb.facebook.com/BoltonCastle']	keep	keep				
mm.domus.NW109	twitter.com/boltonlms	en-gb.facebook.com/BoltonLibraryandMuseumServices/posts/?ref=page_internal	keep	keep				
mm.domus.NW016	no_resource	['www.facebook.com/boltonsteammuseum', 'en-gb.facebook.com/BoltonSteamMuseum']	keep	keep				
mm.domus.SC073	['www.twitter.com/bonessrailway', 'twitter.com/bonessrailway']	['www.facebook.com/pages/boness-kinniel-railway/130837379412', 'en-gb.facebook.com/BonessKinneilRailway']	keep	keep				
mm.fcm.026	no_resource	['//www.facebook.com/pages/boness-motor-museum/204843619555133', 'en-gb.facebook.com/bonessmotormuseum']	keep	keep				
mm.domus.SE210	['twitter.com/brightonmuseums', 'twitter.com/BrightonMuseums/status/1258403383578439687']	['www.facebook.com/royalpavilionandbrightonmuseums', 'en-gb.facebook.com/royalpavilionandbrightonmuseums/about']	keep	keep				
mm.domus.SC289	no_resource	no_resource	keep	keep				
mm.domus.WM004	no_resource	['www.facebook.com/forge-mill-needle-museum-bordesley-abbey-visitor-centre-161529630538380', 'en-gb.facebook.com/Forge-Mill-Needle-Museum-Bordesley-Abbey-Visitor-Centre-161529630538380']	keep	keep				
mm.wiki.151	twitter.com/brdgallery	en-gb.facebook.com/OrleansHouseGallery	keep	keep				
mm.mald.019	twitter.com/borthstation	['www.facebook.com/borthstationmuseum', 'en-gb.facebook.com/borthstationmuseum']	keep	keep				
mm.domus.WM118	no_resource	no_resource	keep	keep				
mm.wiki.395	twitter.com/bdacatoldsarum	no_resource	keep	keep				
mm.domus.EM085	twitter.com/bostonguildhall	['en-gb.facebook.com/bostonguildhall', 'en-gb.facebook.com/BostonGuildhall']	keep	keep				
mm.wiki.152	no_resource	no_resource	drop	drop			['twitter.com/lbofhounslow']	['en-gb.facebook.com/hounslowcouncil']
mm.ace.1200	twitter.com/bosworthlcc	['www.facebook.com/bosworthbattlefield', 'en-gb.facebook.com/BosworthBattlefield/?hc_location=ufi']	keep	keep				
mm.misc.114	twitter.com/bottishamairmus	['www.facebook.com/bottishamairfieldmuseum', 'en-gb.facebook.com/bottishamairfieldmuseum']	keep	keep				
mm.aim.1076	twitter.com/boughtonhouse	['www.facebook.com/boughtonhouse', 'www.facebook.com/pages/boughton-house-northamptonshire/104343492938726', 'en-gb.facebook.com/BoughtonHouse']	keep	keep				
mm.domus.SE209	no_resource	no_resource	drop	drop			['www.twitter.com/epsomewellbc', 'twitter.com/bournehallewell']	['www.facebook.com/epsomewellbc']
mm.aim.0107	no_resource	en-gb.facebook.com/HeritageRefurbishment	keep	keep				
mm.fcm.027	['twitter.com/bmouthofficial', 'twitter.com/bmthavimuseum']	['www.facebook.com/bournemouthofficial', 'en-gb.facebook.com/BmthAviationMuseum']	keep	keep				
mm.ace.1282	twitter.com/bnss1	['www.facebook.com/bournemouthnaturalsciencesociety', 'en-gb.facebook.com/BournemouthNaturalScienceSociety']	keep	keep				
mm.aim.0109	no_resource	['www.facebook.com/bovey-tracey-town-council-1480663405596904']	keep	keep				
mm.domus.NE011	twitter.com/thebowesmuseum	['www.facebook.com/pages/the-bowes-museum/8814259979', 'en-gb.facebook.com/TheBowesMuseum']	keep	keep				
mm.ace.1139	twitter.com/bowes_railway	['www.facebook.com/bowesrailway', 'en-gb.facebook.com/bowesrailway']	keep	keep				
mm.mgs.354	no_resource	['www.facebook.com/bowhillhouse', 'en-gb.facebook.com/BowhillHouse']	keep	keep				
mm.hha.063	['twitter.com/bowooduk', 'twitter.com/bowooduk', 'twitter.com/bowoodhouse']	['www.facebook.com/bowooduk', 'en-gb.facebook.com/BowoodHouseandGardens/posts/?ref=page_internal']	keep	keep				
mm.aim.0110	no_resource	en-gb.facebook.com/richardboxted	keep	keep				
mm.MDN.012	['twitter.com/andborough']	['www.facebook.com/visitardsandnorthdown']	keep	keep				
mm.domus.YH036	twitter.com/bradfordmuseums	en-gb.facebook.com/events/bradford-industrial-museum/bradford-industrial-museums-annual-christmas-market/214600895717513	keep	keep				
mm.domus.SW014	twitter.com/boamuseum	['www.facebook.com/bradfordonavonmuseum', 'en-gb.facebook.com/BradfordOnAvonMuseum']	keep	keep				
mm.aim.0112	twitter.com/bd1policemuseum	['www.facebook.com/bradfordpolicemuseum', 'en-gb.facebook.com/bradfordpolicemuseum']	keep	keep				
mm.ace.1235	twitter.com/bradingvilla	en-gb.facebook.com/TheBradingRomanVilla	keep	keep				
mm.misc.172	no_resource	no_resource	keep	keep				
mm.wiki.457	twitter.com/braemarscastle	['www.facebook.com/braemarcastle', 'www.facebook.com/braemarcastle/photos/a.112257328790625/4686104411405871', 'www.facebook.com/braemarcastle/photos/a.112257328790625/4683392765010369', 'www.facebook.com/braemarcastle/photos/a.112257328790625/4671743909508588', 'www.facebook.com/braemarcastle/photos/a.112257328790625/4677579382258374', 'www.facebook.com/braemarcastle/photos/a.112257328790625/4675285555821090', 'www.facebook.com/heritagefundscotland', 'www.facebook.com/braemarcastle/photos/a.112257328790625/4671771359505843', 'en-gb.facebook.com/braemarcastle']	keep	keep				
mm.domus.SE200	twitter.com/museumbraintree	['www.facebook.com/braintree-district-museum-202985223056158']	keep	keep				
mm.domus.NW019	twitter.com/bramall_hall	en-gb.facebook.com/BramallHall	keep	keep				
mm.wiki.378	twitter.com/bramhampark	en-gb.facebook.com/bramhamhorsetrials	keep	keep				
mm.domus.WM086	twitter.com/bramptonmuseum	['www.facebook.com/bramptonmuseum', 'en-gb.facebook.com/pages/category/Art-Gallery/bramptonmuseum/videos']	keep	keep				
mm.domus.NW001	no_resource	no_resource	drop	keep			['twitter.com/conistonschool', 'twitter.com/ruskinsfriends', 'twitter.com/ruskinsgardens', 'twitter.com/milesmooreclay', 'twitter.com/danielcooperart', 'twitter.com/ruskinsfriends']	
mm.musa.055	no_resource	no_resource	keep	keep				
mm.domus.SW152	twitter.com/brauntonparish	no_resource	keep	keep				
mm.New.130	no_resource	no_resource	keep	keep				
mm.aim.0117	no_resource	no_resource	keep	keep				
mm.domus.SC023	no_resource	en-gb.facebook.com/pages/category/History-Museum/The-Friends-of-Brechin-Town-House-Museum-192252734176820	keep	keep				
mm.domus.WA018	no_resource	['www.facebook.com/ygaerpowys', 'en-gb.facebook.com/BrecknockMuseum']	drop	keep			['twitter.com/ygaer_brecon', 'www.twitter.com/ygaer_brecon', 'twitter.com/peterwakelin1']	
mm.wiki.108	no_resource	['en-gb.facebook.com/bredesteamgiants', 'en-gb.facebook.com/BredeSteamGiants']	keep	keep				
mm.wiki.219	['twitter.com/maidstoneinfo']	['en-gb.facebook.com/visitmaidstone']	keep	keep				
mm.domus.SE023	twitter.com/brentmusarch	en-gb.facebook.com/brentmuseumandarchives	keep	keep				
mm.domus.SE199	['twitter.com/brentwood_bc']	no_resource	keep	keep				
mm.musa.058	no_resource	en-gb.facebook.com/brenzettmuseum	keep	keep				
mm.fcm.030	no_resource	['www.facebook.com/bressaydevelopment']	keep	keep				
mm.domus.SE563	twitter.com/bsteamsociety	en-gb.facebook.com/BressinghamSteam	keep	keep				
mm.domus.WM095	twitter.com/bridgnorthscout	no_resource	keep	keep				
mm.mgs.389	twitter.com/gvvtglasgow	['www.facebook.com/bridgetongarage', 'en-gb.facebook.com/BridgetonGarage/posts']	keep	keep				
mm.wiki.098	no_resource	no_resource	keep	keep				
mm.domus.SW151	twitter.com/bridportmuseum	['www.facebook.com/bridportmuseum', 'en-gb.facebook.com/BridportMuseum']	keep	keep				
mm.wiki.211	no_resource	no_resource	keep	keep				
mm.mgs.391	no_resource	no_resource	keep	keep				
mm.domus.SE201	['//www.twitter.com/brightlingseamu', 'www.twitter.com/brightlingseamu', 'twitter.com/brightlingseamu']	['//facebook.com/brightlingseamuseum', 'www.facebook.com/brightlingseamuseum', 'en-gb.facebook.com/brightlingseamuseum']	keep	keep				
