museum_id	twitter_id	facebook_pages	new_twitter	new_fb	comment_fb
mm.aim.0135	no_resource	no_resource			
mm.domus.WM120	twitter.com/bmmuseum	['www.facebook.com/britishmotormuseum', 'en-gb.facebook.com/BritishMotorMuseum']			
mm.domus.SE073	twitter.com/britishmuseum	['www.facebook.com/britishmuseum', 'en-gb.facebook.com/britishmuseum?rf=148966475144739']			
mm.New.71	twitter.com/thebme	['www.facebook.com/britishmusicexperience', 'en-gb.facebook.com/britishmusicexperience']			
mm.ace.1129	['twitter.com/collegeoptomuk']	['www.facebook.com/collegeofoptometrists']			
mm.ace.1098	twitter.com/b_s_museum	['www.facebook.com/britishschoolsmuseum', 'en-gb.facebook.com/BritishSchoolsMuseum']			
mm.New.26	no_resource	no_resource			
mm.aim.0140	no_resource	no_resource			
mm.wiki.078	twitter.com/brixhambattery	['www.facebook.com/brixhambattery', 'www.facebook.com/brixhambattery', 'en-gb.facebook.com/BrixhamBattery/posts/?ref=page_internal']			
mm.domus.SW006	twitter.com/brixhammuseum	en-gb.facebook.com/BrixhamHeritageMuseum			
mm.aim82M.062	no_resource	no_resource			
mm.wiki.402	twitter.com/bwaymuseumuk	['www.facebook.com/broadwaymuseumuk']			
mm.hha.119	twitter.com/search?q=%23BrockField&src=hash	no_resource			
mm.ace.1085	twitter.com/nt_brockhampton	['www.facebook.com/ntbrockhampton', 'en-gb.facebook.com/NTBrockhampton']			
mm.domus.SC043	twitter.com/brodicknts	['www.facebook.com/brodickcastle', 'www.facebook.com/brodickcastle', 'en-gb.facebook.com/BrodickCastle']			
mm.misc.150	twitter.com/brodiecastlents	['www.facebook.com/brodiecastlents', 'en-gb.facebook.com/BrodieCastleNTS']			
mm.domus.YH153	twitter.com/brodsworthhall	['www.facebook.com/brodsworthhallandgardens', 'en-gb.facebook.com/brodsworthhallandgardens']			
mm.wiki.417	no_resource	no_resource			
mm.domus.YH101	twitter.com/bronteparsonage	en-gb.facebook.com/BronteParsonageMuseum			
mm.domus.SE205	twitter.com/brooklandsmuseu	['www.facebook.com/brooklands-museum-120949592754', 'en-gb.facebook.com/Brooklandsmuseum/?ref=page_internal']			
mm.wiki.238	twitter.com/brookscollector	no_resource			
mm.wiki.476	twitter.com/broraheritage	en-gb.facebook.com/broraheritage/posts			
mm.domus.WM130	no_resource	no_resource			
mm.ace.1110	no_resource	['www.facebook.com/ehbroughamcastle']			
mm.hha.018	twitter.com/broughtoncastle	['www.facebook.com/broughtoncastleengland', 'en-gb.facebook.com/broughtoncastlesportive/posts']			
mm.domus.SC048	['twitter.com/broughtonhouse']	['www.facebook.com/broughtonhouseveteranscharity', 'en-gb.facebook.com/BroughtonHouseAndGarden']			
mm.domus.SC234	no_resource	['www.facebook.com/broughtycastle', 'en-gb.facebook.com/BroughtyCastle']			
mm.domus.SC008	twitter.com/search?q=%23brownsbank	no_resource			
mm.hha.143	twitter.com/browsholme	['www.facebook.com/browsholme', 'en-gb.facebook.com/browsholme']			
mm.mgs.308	no_resource	no_resource			
mm.ace.042	no_resource	no_resource			
mm.domus.SE601	twitter.com/brunelmuseum	['www.facebook.com/brunelmuseum', 'en-gb.facebook.com/BrunelMuseum']			
mm.domus.SW229	no_resource	no_resource			
mm.aim.0147	no_resource	no_resource			
mm.domus.SC051	no_resource	no_resource			
mm.wiki.484	no_resource	['www.facebook.com/buckie-district-fishing-heritage-centre-152642281459451', 'en-gb.facebook.com/Buckie-District-Fishing-Heritage-Centre-152642281459451/posts']			
mm.domus.SE464	['www.twitter.com/officialoldgaol', 'twitter.com/officialoldgaol']	['www.facebook.com/buckinghamoldgaol', 'en-gb.facebook.com/buckinghamoldgaol']			
mm.wiki.153	no_resource	['www.facebook.com/thebritishmonarchy', 'www.facebook.com/thebritishmonarchy', 'en-gb.facebook.com/Buckingham.Palace']			
mm.domus.SE202	twitter.com/brcentre	no_resource			
mm.domus.SW234	no_resource	['www.facebook.com/buckabbeynt', 'en-gb.facebook.com/BuckAbbeyNT']			
mm.mald.020	no_resource	no_resource			
mm.domus.SE204	['www.twitter.com/bucksmuseum', 'twitter.com/bucksmuseum']	['www.facebook.com/bucksmuseum']		['www.facebook.com/bucksmuseum']	active
mm.domus.SE440	no_resource	no_resource			
mm.wiki.500	no_resource	no_resource			
mm.wiki.376	no_resource	no_resource			
mm.domus.SE027	twitter.com/burghhouse1704	['www.facebook.com/burghhouse1704', 'en-gb.facebook.com/BurghHouse1704/posts']			
mm.domus.SE224	twitter.com/burghleyhouse	['www.facebook.com/burghleyhouseofficialpage', 'en-gb.facebook.com/burghleyhouseofficialpage/posts']			
mm.domus.SE249	no_resource	en-gb.facebook.com/Burnhammuseum			
mm.mgs.285	['twitter.com/robertburnsnts']	['www.facebook.com/robertburnsbirthplacemuseum', 'en-gb.facebook.com/RobertBurnsBirthplaceMuseum']			
mm.mgs.310	no_resource	no_resource			
